@relation Twitter
@attribute Twitter numeric
@attribute body string
@attribute class {NEU,POZ,NEG}
@data
10235,'beidzot tas mirklis atkal ir klāt kad #tag ballīte @user skanēs divās zālēs:) tas nozīmē ka main floor ā baudīsim vairāk hip-hop :) ',POZ
10236,'rt @user: vakar ar klasi bijām patversmē @user jauki pavadīts dienas sākums :) biju pastaigāties ar aktīvo taksīti :) http:… ',POZ
10237,'tiko beidzās dievkalpojums patika kā mēs nodziedājām lepojos ar tks kori :) ',POZ
10238,'iesildam brīvdienas jau no 17:00 laimīgās stundas @user tekilas metri kokteiļi un burito 2 par 1 cenu :) url ',POZ
10239,'rt @user: iesildam brīvdienas jau no 17:00 laimīgās stundas @user tekilas metri kokteiļi un burito 2 par 1 cenu :) url ',POZ
10240,'divas superīgi foršas dienas kopā ar draudziņiem :) ',POZ
10241,'@user @user jā svētais juris ūsiņos mārās atkal marija uzbrauca debesīs apjumībās ercenģelis miķelis un tā fenomenāli :) ',POZ
10242,' @user kolektīvs jums vēl: priecīgus un saulainus pavasara skaistākos svētkus - lieldienas :) ',POZ
10243,'@user paldies tev par ieteikumu vīnogu kauliņu eļļa manām garšas kārpiņām iet pie sirds un neko nešķebina :) ',POZ
10244,'rt @user: @user paldies tev par ieteikumu vīnogu kauliņu eļļa manām garšas kārpiņām iet pie sirds un neko nešķebina :) ',POZ
10245,'@user nu varbūt :d (tas tomēr ir vairāk kā pilnīgs noliegums :))) žēl tā aizmest to visu jo kkas jau palicis bet jā viss :) ',POZ
10246,'super izgājām reģistru :) jau pavisam drīz atpūtas kuģītis vecrīga sāks kursēt pa daugavu :) būs daudz pārsteigumi un pārvērtības :) ',POZ
10247,'guntis vilnītis zied zeme biedru sapulcē demonstrē jaunā biedra @user darināto nēģu oriģinālu pielietojumu :) url ',POZ
10248,'rt @user: guntis vilnītis zied zeme biedru sapulcē demonstrē jaunā biedra @user darināto nēģu oriģinālu pielietojumu :) url ',POZ
10249,'lieldienu ieskaņas birojā :) priecīgus un gaišus svētkus url ',POZ
10250,'tā foršā sajūta kad brauc ar pandu ar fiksēto cenu 2 81 un dačikā rāda 6 33 :) ',POZ
10251,'top klases avīze priecīga un skaista diena :)) lai visim izdevusis šī lielā piektiena ;)) url ',POZ
10252,'@user paldies tu esi tik jauka :) (hug) būs atkal ko skatīties :)) ',POZ
10253,'šodien tētis debesīs svin savu dzimšanas dienu mīlu viņu un ilgojos lai arī kur viņš būtu :) ',POZ
10254,'svētkos skrien basām piedalies izlozē un laimē bezmaksas dalību 3 baltijas baso pēdu ultramaratonā :) url ',POZ
10255,'@user yesh vajag tik instruēt ir materiāls kur augt :) ',POZ
10256,'gatavi brīvdienām ar martins_skuja :) :d #tag #tag #tag #tag #tag #tag url ',POZ
10257,'rt @user: svētkos skrien basām piedalies izlozē un laimē bezmaksas dalību 3 baltijas baso pēdu ultramaratonā :) url ',POZ
10258,'@user nu eu labi ka tu man par marinētiem gurķiem atgādināji es tieši domāju kas man vakara ēdienam vēl bija jāsagatavo :) ',POZ
10259,'prieks ka manā dzīvē ir tādi cilvēciņi kuri uzlabo garastāvokli arī tad kad es to neprasu :) ',POZ
10260,'derības uzvarētas sajūtas ir labas :) ',POZ
10261,'@user paldies visa dzīve ir bauda :) ',POZ
10262,'šī diena jau iesākās ar vairākām likstām un domāju ka tā paies visa diena bet tomēr uz pasaules vēl ir jauki un izpalīdzīgi cilvēki :))) ',POZ
10263,'@user bišku kko no virtuves zinu marinēt varam kaut ko tik labāk uz rudens pusi nu var jau arī pirmos gurķīšus ātrajai ēšanai :) ',POZ
10264,'@user @user man iet tīri labi paldies ka apjautājies :) ',POZ
10265,'ir tik jauki ka par tevi uztraucās bet būs labi draudziņi :) ',POZ
10266,'@user nu galvenais jau uz rumbu skatīties kā lec zives :) :) :) citas lietas tad jāskatās  ',POZ
10267,'@user nu bet būtu interesanti zināt :d varbūt uz vietas var kaut ko lētak dabūt un vairumā un tā un uzsākt marinēšanas biznesu :)) ',POZ
10268,'@user @user divi igauņi sarunājas: kas tev patīk labāk zsv vai sekss zsv- tie biežāk :) ',POZ
10269,'braucam mājas ar @user un viņa mammu un vēl diviem cilvēkiem :) jauka diena :) ',POZ
10270,'priecīgus un gaišus svētkus :) url ',POZ
10271,'esmu laimīgi pamodusies ideāls vakars @user biežāk tādus vajadzētu :) ',POZ
10272,'rt @user: esmu laimīgi pamodusies ideāls vakars @user biežāk tādus vajadzētu :) ',POZ
10273,'ceturtdiena piektdiena - ideālas šodiena- ne pārāk rītdiena- cerams ka forša :) ',POZ
10274,'zaycev s jau zin ko manas ausis grib dzirdēt ☺ vot to es saprotu :)) ',POZ
10275,'tiem kuri kārtīgi izšūpojušies odi nekodīs :) latvijas lielākais interesanto ideju resurss ar šo galeriju (22 url ',POZ
10276,'rt @user: lielisks lieldienu pasākums bērniem @user jūrmālas parkā liels paldies organizatoriem un visiem dalībniekiem :) http:… ',POZ
10277,'rt @user: @user @user man tīk klausīties gudros priesteros un garšo olas :) ',POZ
10278,'ja tev nav ko darīt un gribi zināt kur paliek visa mana nauda lūdzu: url :) ',POZ
10279,'šodien sanāca tripiņš līdz jūriņai un vispār tāda jauka diena bet kā saka prieki nav mūžīgi :)) sākās domīgais vakars  ',POZ
10280,'mans vīrs tikko teica ka tā @user ir nedabīgi talantīga :) pazīstot viņu saku ka tas ir kompliments ar lielo k :) ',POZ
10281,'paldies tev @user par šodienas tik spēcīgiem vārdiem vel jo projām ielšā ir tā neizsaidrojamā sajūta esmu lepns ka man ir tāds draugs:) ',POZ
10282,'tas čats visas dienas garumā forši ideāli perfekti :) ',POZ
10283,'vakars ideāls čati ar foršajiem :) dzīve par spīti visam izdodās  ',POZ
10284,'@user @user ja cilvēks var darīt kautko un visu ko sev neikdienišķu un izdarīt to perfekti tas ir talants :) ',POZ
10285,'@user ja uz p80 grib uzlabot drošību tad tikai otrās brauktuves veidolā :) ',POZ
10286,'@user kārtībā tur viss ir bet kā autobānis būtu vēl labāks :) runājot par rīga-tīnūži vissvarīgāk ir paplašīnāt dreiliņi-ulbroka posmu ',POZ
10287,'paldies skatītājiem un līdzjutējiem tiksimies nākošajā sezonā bet par šiem mūziķiem mēs vēl noteikti dzirdēsim :) url ',POZ
10288,'runā ka šovakar club kino viesosies talals no briseles + raimonds b + vēl pāris slavenības :) jāiečeko vai ne ;) ',POZ
10289,'rt @user: paldies skatītājiem un līdzjutējiem tiksimies nākošajā sezonā bet par šiem mūziķiem mēs vēl noteikti dzirdēsim :) htt… ',POZ
10290,'@user viss baigi forši bet nav tādas nevainības prezumcijas bet gan nevainīguma prezumpcija :) ',POZ
10291,'šovakaar pa mierīgo bon iver iekšā un kas var būt vēl perfektāks :) ',POZ
10292,'@user liepājā bāzējas pagaidām vsp pētu vienai diy idejai tur 4-6 (max) tādas būtu nepieciešamas :d ideāli - lietotas fakturai :) ',POZ
10293,'@user tev iesaku tikai tad ja nav ko darīt :) jo tiešām pārāk daudz fantastikas bija  ',POZ
10294,'@user nu par 6ām paletēm šie droši vien smiesies :d drīzāk ir jāmeklē kkas uz vietas liepājā kam mētājas vnk neizmantotas :) ',POZ
10295,'tāds prieks par @user balsoju no visiem saviem draugu un paziņu profiliem un mums izdevās :)) 🎉 ',POZ
10296,'@user tad labi paldies tev :) paldies arī ka atvedi 👌👍 ',POZ
10297,'šodien izstaigājāmies un tikām pie jauna drauga no slokas patversmes :) url ',POZ
10298,'rt @user: fast and furious 7 vienkārši super noteikti labākā daļa no visām ar to gan viss ir pateikts #tag :)) ',POZ
10299,'katram cilvēkam ir savs reliģiozitātes garīguma līmenis reliģiozie skrien uz baznīcu garīguma cilv -meditē iet pie dabas svin dzīvi :) ',POZ
10300,'rt @user: paldies skatītājiem un līdzjutējiem tiksimies nākošajā sezonā bet par šiem mūziķiem mēs vēl noteikti dzirdēsim :) htt… ',POZ
10301,'@user @user nu beidz tas nav micrec stilā :d visu vajag ar vērienu (cits stāsts par vēriena kvalitāti) :) ',POZ
10302,'super jauka un pozitīva diena :) ',POZ
10303,'@user o es ar lielāko prieku tevi no kāda pārīša atbrīvotu :) pie stublājiem tiku bet vajag tagad savu ieaudzēt  ',POZ
10304,'putni laipni aicināti mūsu dārzā cerams ka paštaisītais būris putniem patiks :) url ',POZ
10305,'bet tagad tīra svaiga esmu gatava skatīties pasaulei acīs un doties uz rietumu centru :) ',POZ
10306,'heh skaista diena :) butu labi ja būtu ko darīt url ',POZ
10307,'@user hei ir ir skaistas :) ja vēl nesaņēmi sms saņemsi to nedaudz vēlāk - url ;) ',POZ
10308,'@user jap :d tev tik pa laikam jāapmaisa makaroni un jāgaršo vai ir gatavi :) ',POZ
10309,'super tik jauka saulīte ara spid :)) pastaiga ir tieši tas kas vajadzīgs  ',POZ
10310,'@user ja visu pareizi saprotu- novēloti bet dubulti un sirsnīgi sveicieni :) ',POZ
10311,'rt @user: burvīga saulīte mūs lutina taču ja esi tuvumā ienāc @user papildināt dienu ar kādu no mūsu desertiem :) htt… ',POZ
10312,'uzrakstīju sk aijai pateicību un mammai jau ļoti patika :) tagad tik viss jāuzraksta krievu valodā un būs labi  ',POZ
10313,'pilnīgi sacepos meitenes protiet sevi novērtēt un neļaujiet ar jums nevienam spēlēties :) ',POZ
10314,'@user paldies :) prieks ka patika  ',POZ
10315,'rt @user: @user hei ir ir skaistas :) ja vēl nesaņēmi sms saņemsi to nedaudz vēlāk - url ;) ',POZ
10316,'pavasara laivošana var sākties :) sarīko foršāko laivu pasāku sev un saviem draugiem :) url url ',POZ
10317,'rt @user: vakar ar klasi bijām patversmē @user jauki pavadīts dienas sākums :) biju pastaigāties ar aktīvo taksīti :) http:… ',POZ
10318,'vienas no ideālākajām brīvdienām paldies visiem kas šīs brīvdienas padarīja tik jaukas :) #tag ',POZ
10319,'@user welcome :) nāks tuvāk vasara brauciet biežāk un paldies par aliņu kas noderēja slābanā pirmdienā :) ',POZ
10320,'es gribu kā bērns vēl just priecāties un nekad nepiekust :) ',POZ
10321,'rt @user: es gribu kā bērns vēl just priecāties un nekad nepiekust :) ',POZ
10322,'@user paldies paldies ar lielāko prieku :) ',POZ
10323,'whuu viena gara gara bet riktīgi forša diena :) (slapja arī) ',POZ
10324,'rt @user: labāk dzīvot dzīvi ar nekas pārdzīvošu nekā ar kā būtu ja :) ',POZ
10325,'1 laba lieta kas tev šodien noteikti jāizdara - jānosūta pieteikums talantu konkursam :) nešaubies - rīkojies :) url ',POZ
10326,'cik jauki ka vēl viena brīvdiena :)) ',POZ
10327,'labi ka šodien pagaidām ir bijis mierīgs rīt cerams ka pa dienu ar nebūs p ārsteigumi :) ',POZ
10328,'cerams ka veiksmīgi pavadījāt brīvdienas :) jau rīt plkst 12:40 aicinām jūs uz a kalniņa vieslekciju par darbinieku adaptācijas jautājumiem ',POZ
10329,'konkursā vari piedalīties līdz šīsnedēļas piektdiena 10 04 uzvarētājs balvā saņems ecollagen dienas un nakts krēmus veiksmi :) ',POZ
10330,'@user liels paldies vēlēšanas ir tuvu :) ',POZ
10331,'smaidiet draugi jo ir tik sasodīti jauka pirmdiena :) ',POZ
10332,'@user kā pareizi minēts rakstā nekā nedarīšanas plāns ir pārpildīts :) ceru ka būs iespēja diskutēt par manis piedāvāto modeli  ',POZ
10333,'rt @user: mēs to paveicām divas neaizmirstamas dienas kuras noteikti vēl atkārtosim urrā :)) url ',POZ
10334,'@user :) viss kārtībā kam negadās jā atlaide mazgāšanai ir tikai lojalitātes grupai savējie taču atlaide degvielai ir visiem klientiem ',POZ
10335,'rt @user: meklēju cilvēku kurš pieprot origami mākslu proti vai zini kādu dod ziņu man vai izpalīdzi ar rt :) ',POZ
10336,'svaigais augļu un dārzeņu pievedums ir klāt sparģeļi salāti spināti apelsīni u c labumi ir arī bērzu sulas :) url ',POZ
10337,'nu tā ;) labrīt :) septiņas dienas maximā godam izpelniitas :p šodien varu atpūsties un veltīt laiku sev ;) #tag #tag #tag ',POZ
10338,'līčos 3 lieldienas atbalstītāji rūpējas arī par u komandas prieku un tauciņiem:) paldies @user url ',POZ
10339,'šovakar tiekamies uz mūsu mīļo korīti labu apetīti tiem kas ēd pusdienas lai laba diena :) ',POZ
10340,'pica ir ir vienkārši jāmīl kāpēc jo tā mīl mūs :) url ',POZ
10341,'rt @user: līčos 3 lieldienas atbalstītāji rūpējas arī par u komandas prieku un tauciņiem:) paldies @user url ',POZ
10342,'pieslēgums brīvība vai tiešām brīvība :)) zvani tiek pārtraukti ik pēc 30 minūtēm vai man vienai tāda opcija :) ',POZ
10343,'rt @user: svaigais augļu un dārzeņu pievedums ir klāt sparģeļi salāti spināti apelsīni u c labumi ir arī bērzu sulas :) url ',POZ
10344,'@user haaay ka iet :) kas jauns :) ka veseliba kaa ikdiena :) ',POZ
10345,'vai var būt skaistāks skats :d wi-fi - 100%; zona - 100%; akumulators - 100% :) :d url ',POZ
10346,'@user lābdien bro wiii cik jauki ka apjautājies ajj nu kā kuru brīdi :) zin kā te 140rakstzīmēs jāiekļaujas :d kā tev meoww ',POZ
10347,'klausoties @user ceļā uz fakultāti forši dzirdēt ģeogrāfu mafijas biedru :) ',POZ
10348,'sen nebija bijis tik jautri un forši :) godam nosvinēti @user un @user svētki  ',POZ
10349,'vakardienas talka bija super tāda kopības sajūta sen nebija bijusi tas tā satuvina ģimeni un tad garda gaļas cepšana uhh :) ',POZ
10350,'apvienojot biezpina laima un medus kūkas sanāca laba versija bērna kūkai ar 2 piegājienu jau perfekta :) url ',POZ
10351,'un vispār liels paldies @user par palīdzību talkā :) ',POZ
10352,'rt @user: varbūt kādam mājās ir lieki ceļu fiksatori :) labprāt nopirktu par saprātīgām naudiņām vai kaut ko iemainītu ;) #tag ',POZ
10353,'paldies spēlētājiem līdzjutējiem atbalstītājiem un treneriem par sezonu 3 vieta ir izcīnīta un sezona ir beigusies paldies visiem :) ',POZ
10354,'rt @user: ja meitene mierīgi tavā priekšā pārģērbjas tad vai nu tu viņu ļoti interesē vai arī jūs esat tikai draugi 99 līmenī :) ',POZ
10355,'rt @user: sen nebija bijis tik jautri un forši :) godam nosvinēti @user un @user svētki  ',POZ
10356,'ārkārtīgi forša saulaina un galvenais veiksmīga nedēļas nogale ar @user liepājā :) ',POZ
10357,'mes varam runat un dariit ko vien velamies jauka apzina jaapierod :) viss smuki pagaidaam :d ',POZ
10358,'miegs ir labs ja zinat ka gulēt vajag tad kad gribat gulēt :)) ',POZ
10359,'@user @user es pat vēl nebiju pameklējusi info kas oriģinālā izpilda šīs dziesmas super paldies šodien skanēs manās mājās zaz :) ',POZ
10360,'@user @user @user @user @user noliktās atslēgas pierādīja ka ja vajag grib var baigi ātri:)šai situācijā vajag ātri  ',POZ
10361,'liels paldies visiem kas palīdzēja sunenītēm atrast samniekus :) ',POZ
10362,'@user rozīnes vajag izmērcē :) tās labāk piestāv biezpienam kā aprikozes var ar medu arī  ',POZ
10363,'rt @user: vg boss no @user izrauj uzvaru pēdējā uzdevumā un pievienojas viesītei un skrundai finālā apsveicam :) htt… ',POZ
10364,'sestdiena bija ļoti skaista biju uz @user un arī uz koncertu @user ļoti piepildīti un skaisti :) lai dievs svētī visus cilvēkus  ',POZ
10365,'@user ir ir tāda iespēja :) jāizvēlas persona tad dzeltenais kvadrātiņš un nākamajā solī ir iespēja izvēlēties bildes no galerijas  ',POZ
10366,'ozolu optika dobelē stradā supermīļa un jauka dakterīte :) :) prieks  ',POZ
10367,'vai tu zini ko darīt kad nav ko darīt piesakies brīvprātīgo apmācībām @user 25 04 :) url url ',POZ
10368,'sveiciens visiem lietainajā dienā atgādinām ka visām exel florbola nūjām ir -50% atlaide :) gaidām ciemos :) ',POZ
10369,'vai tu zini ko darīt kad nav ko darīt piesakies brīvprātīgo apmācībām @user 25 04 :) url url ',POZ
10370,'@user es saprotu es tik tā - mači ta baigi grandiozi bet aizbrauc ar tā kā jonass vai nitišs ja brauktu ar rezerves dampi :) ',POZ
10371,'bet daudziem varbūt ir kādreiz bērnībā izteikts sapnis -- es gribu kļūt lr prezidents :) šobrīd ir īstais brīdis url ',POZ
10372,'ātruma čempioni ir gatavi sacīkstēm laferrari vs mclaren :) #tag url ',POZ
10373,'rt @user: vai tu zini ko darīt kad nav ko darīt piesakies brīvprātīgo apmācībām @user 25 04 :) url http… ',POZ
10374,'@user teiksim tā slēgta bija ilgāk kā to ievēroja riteņbraucēji interesanti bet tas laikam šai gonkai piedod to esenci :) ',POZ
10375,'@user @user kāda jēga ja tas puisis pat saprot ekonomiku ja tās labā neko nav paveicis arī nav jāveic :) #tag ',POZ
10376,'vopvop ciklabi ka ir tādi draugi :) jadodas skatities pārsteigumu :) ',POZ
10377,'uhh vakar daudz darbiņu iekavētu izdarīju :) bet nu derētu sazvanīties un aizbraukt pasēdēt uz kādu kafeinīcu :) ',POZ
10378,'man šogad paveicās kad jāpārgriež pulksteņi man ir brīvs un nākamās divas nedēļas ir vakara maiņa :) ',POZ
10379,'mani pamodināja ieperot ar pūpoliem jūtos enerģijas pilna ar labu noskaņojumu :) ',POZ
10380,'labs teiciens es paturu tiesības rīt domāt savādāk :) ',POZ
10381,'rt - eu panāc šurp - ko vajag - tevi :) url ',POZ
10382,'labrīt :) pamostos un saprotu to ka rīt man stundas nenotiek :)) ',POZ
10383,'jau zinu ko darīšu 2 maijā :) ',POZ
10384,'labrīt lauka spīd saulīte un man ir labs garastāvoklis :) ',POZ
10385,'rīta kafija mūzika un spēlītes draugos patreiz labi iesācies rīts :) ',POZ
10386,'esmu pelnijis kaut nedaudz veiksmes cerēsim ka viņa man atmaksās :) ',POZ
10387,'laukā tik labs laiks :)) kafija ati padzerta :)) ',POZ
10388,'@user atgādiniet lūdzu - vai tie bija tie svētki kur kaut kā bija jāsavieno zaķi olu dauzīšana jēzuliņš un šūpoles :) ',POZ
10389,'rt @user: lielum liels paldies visiemkas par mani atcerējās:) un īpaš paldies manām pašām labākajām @user un @user ',POZ
10390,'tie kuri gribēs čatot visu nedēļu kad bušu prom tad tikai caur sms - man pa brīvo :) 😂 #tag tikai nezvanat necelšu  ',POZ
10391,'tik garšīgs plovs :) :d ',POZ
10392,'rt @user: šodien liela diena mums pirmā pakāpe b grupā prieks arī par mūsu vidējo paaudzi ar iegūtu ausgstāko pakāpi :))) url ',POZ
