@relation Twitter
@attribute Twitter numeric
@attribute body string
@attribute class {NEU,POZ,NEG}
@data
10644,'process ir aizgājis tikko ābolkūku iešāvu plītē :) hmm un bik veselīga būs jo ar pilngraudu miltiem cepju :)) o sāk jau smaržot  ',POZ
10645,'par sportiskām un ģimeniskām lieldienām izdevušos svētkus vēl tavs fitnesaveikals lv :) url ',POZ
10646,'mīļie draugi novēlam jums jauku un īpašu zaļās ceturtdienas vakaru :) url ',POZ
10647,'droši nākat pie mums meitenēm @reeeshuks un @smaidigaaaa biznesa jautājumos :) 2 vieta urāāā :)) ',POZ
10648,'ir jauns burgeru karalis vajag tikai noinstruēt :) zoste tā nav kā domā kurš  ',POZ
10649,'sāku tapināt jeb veicu priekšdarbus vakara gardumam kas taps tuvāk vakarpusei :)) ',POZ
10650,'rt @slavavk: @simbelsim @ejenavs @solvita_velde @klavsse @ilustr_zinatne jāprot tik pasniegt - aiziet vēl kā supersensācija :) ',POZ
10651,'mmmmmm beidzot piektdiena varu atpūsties un skatīties tv :d :d :d un uzēst :d:) url ',POZ
10652,'nu jā vakardienas čati izvērsās līdz pat 04:00 bet šodien jau 09:30 biju augšā kaut kas neticams ; dddd :) ;) #neizgulējusies -_- ',POZ
10653,'@_gicha tas bija ātri neticami pārdots :) ',POZ
10654,'@akmens cilvēka daba ir tāda ka libertāra sabiedrība un valsts ir un paliks tikai skaista praksē nesasniedzama utopija :) @juriskazha ',POZ
10655,'* labi pavadīts laiks ar somiem un turkiem rīt uz jūrmalu būs ideāli :) ',POZ
10656,'rt medrozes lv: medrozes lv - rožu stādi - skaistāko rožu kolekcija;atkal svētki :) url ',POZ
10657,'ar mammy pa veikaliem :) beidzot tiku pie jauna telefona :)) ',POZ
10658,'rt @multiklubs: šodien svinam brīvdienas un iegriežam aprīli ar @djpaulokenn pirmajiem ciemiņiem šoti no mums :) tiekamies no 23:00  ',POZ
10659,'@ptimrots ceru ka to caddy vēl redzēsim :) ',POZ
10660,'kārtējā jaukā brīvdiena ko pavadu kopā ar @eliii_mazaa :) ',POZ
10661,'rt @valmiera123: kārtējā jaukā brīvdiena ko pavadu kopā ar @eliii_mazaa :) ',POZ
10662,'@rozustadi re tad es gudra tā arī daru resp nedaru un neņemu :) ',POZ
10663,'tikko atklāju ka man ledusskapī atrodās tiiiiiiiik garšīgi saldskābi marinēti gurķīši ņamma mēli var norīt :)) ',POZ
10664,'rt @pugofkaa: cerams viss izplānotais izdosies un varēsim aizbraukt apciemot manus kurzemniekus :) ',POZ
10665,'@arniskrauze interesanti zināt kā to varēs izkontrolēt :) ',POZ
10666,'@didziskukainis mmm ok :)gribētos kādreiz mūžā iemācīties marinēt marinējam kaut kad :d un atvaino ka jautāju tā tieši :dcīnīties ir forši  ',POZ
10667,'rt @alvissrodrigo: hi tik forša sajūta pamosties un saprast ka esi izgulējies jo uz skolu nav jāiet :)):d ',POZ
10668,'spontānās idejas ir tās labākās braukšu pie evitas :) ',POZ
10669,'uzsākam ceļu uz mājām superīga publika intervētāji degustētāji kolēģi fantastiski pavadīts laiks :) gaidam kad rādīs mūs tv  ',POZ
10670,'priecīgus svētkus un stipras olas :) url ',POZ
10671,'@koleegjis @bertaane @vl_tblnnk šis nav īstais spēks kuram būtu jārunā par tikumību #bijaiespējapaklusēt :) ',POZ
10672,'@blitznvls ar lielāko prieku jo man vajadzēs cilvēkus no latvijas kas brauc pie manis :)))) ',POZ
10673,'@gagamandic :) a i uz sve to si bas slatka :d :d ',POZ
10674,'paskat kā sakrāsojušās nu jā cirkam rezerves klaunus arī vajag :) ',POZ
10675,'rt @mynameispaula69: paskat kā sakrāsojušās nu jā cirkam rezerves klaunus arī vajag :) ',POZ
10676,'@antra0507 okk :) man ir kkas iekraajies prieks tevis pa nedeelu sakraasu gan jau ka veel ir jau 3 :d siikaak uzrakstiisu uz fb ',POZ
10677,'bija laiki kad manna no debesīm sniga :)) pilnīgs kosmoss 2006 gads liepāja #were_the_days url ',POZ
10678,'ātri un vienkarši - url paldies :) ',POZ
10679,'lieldienu dekors@var_na ir tapis @skautilv darbnīcas laikā 66 vienība varētu zināt visai labi :) ',POZ
10680,'un brīvdienas var sākties :) dzīvoklis 2 dienas tikai diviem :) ',POZ
10681,'@ilzejaunberga zinu vienu meiteni ar tādu vārdu varbūt vajadzēja par mētru vai irbi saukt :) ',POZ
10682,'rt @rigayoung: lieldienu dekors@var_na ir tapis @skautilv darbnīcas laikā 66 vienība varētu zināt visai labi :) ',POZ
10683,'@didziskukainis tā viņi mēdz darīt tikai ja uzraksti nīčes citātu tad sekotāji laimīgi pādos tālāk un iepējams neatsekos :))) ',POZ
10684,'rīga-bauska sabiedriskā transporta nodrošinātājs mainījies vairs nav jābrauc ar konservbundžai līdzīgu veidojumu :) var pat apsēsties :d ',POZ
10685,'@vitaamiins @zelmaeglite domājams ka paēdīsim un tad dosimies projām ja protams neizdomāsim vēl kaut ko aplūkot :) ',POZ
10686,'tik ļoti patika sižets un ideālā aktierspēle kopumā baigi laba filma :)) ',POZ
10687,'rt @ieva_zee: ātri un vienkarši - url paldies :) ',POZ
10688,'gaidu 100to sekotāju #positivus2015 pleilistei ja vēl @positivus to kā novērtētu :) #musicfestival #latvia url ',POZ
10689,'@mazzaa_sinda labi ka neapskaud cilvēkus kam visa šī nedēļa bija brīva :) ',POZ
10690,'@tolstovs1 @oliverseverts @tvnet_portals piekrītu par visiem 100% bet arī baznīcas sekotājiem jāievēro 10 dieva baušļi :) ',POZ
10691,'@aldispravornis @ritaevana vai tomēr jūs nesecināt pārāk droši protat franču val un esat izstudējis šo aspektu (un fn politiku) :) ',POZ
10692,'cik forši ka draudzenes palika pa nakti bija jautri :) ',POZ
10693,'@ruksane @baibabicena @inga_gorbunova @jemberga un kas tad ir tās vērtības kas der glancim :) ',POZ
10694,'@bahsbruno bruno neatkarīgi no vecuma cilvēks ir cilvēks jaunā skolotāja drīz iemīlēsies aizies bērnu kopšanas atvaļinājumā kā pensijā:) ',POZ
10695,'beidzot atradu ko gribu rīt jau varētu sākt taisīt :) #2nd url ',POZ
10696,'brīnišķīgs brīdis kad kalnciema kvartāla vīna veikaliņā pēc dežūras ienāk vugd @ugunsdzeseji juris blūzmanis un sāk spēlēt klavieres :) ',POZ
10697,'@goldnglamour daudz laimes lai superjauka un smaidīga diena :))) ',POZ
10698,'@esteruxx ā nu labi tā arī der :) ',POZ
10699,'viena skaista lieliska lapene jeb atpūtas vieta vasarai :) url ',POZ
10700,'citronu siera kūka ar šokolādi manam mīļajam brālītim :) lemon cheese cake with chocolate for my… url ',POZ
10701,'@aldispravornis @akmens mīļie twiterdraugi es dodos apgaitā :) līdz vēlākam :) ',POZ
10702,'rt @klondaikadobele: vai kāds šodien brauc no rīgas uz dobeli un var izpalīdzēt mums :) ja vari tad dod ziņu :) ',POZ
10703,'labrīt sen nebiju tik labi gulējusi :) forši  ',POZ
10704,'esmu neizsakāmi priecīga hehe garastāvoklis pat tāds ka darbojos pa mājām jebšu - svētki tuvojas :))) ',POZ
10705,'@sims_edgarsims @ervinsk @oliverseverts tiklības likums jau vēl nav pieņemts :) ',POZ
10706,'nekas ja kādai olai čaumala nav izturējusi aktīvo krāsošanu pārsteidz pārējos panākot tās iekļūšanu pudelē :) url ',POZ
10707,'šovakar kaut kas notiek gribās patripot vai kaut ko padarīt ieteikumi piedāvājumi :) ',POZ
10708,'@ancelv skaidrs esat īstie īpašnieki varat zvanīt uz 29107716 :) ',POZ
10709,'galvenais pavadit laiku labi ar labu kompaniju un labakajiem draugiem:)  ',POZ
10710,'diena pavadīta vienkārši lieliski tagad esmu mājās :) url ',POZ
10711,'rt @perrrsiks: pēc kārtīgi nosvinētām lieldienām esmu mājās :) (@ sin4a s spotiņš :d in jūrmala) url ',POZ
10712,'superīgi pavadīta diena kopā ar maniem mīļajiem :) url ',POZ
10713,'@inga_gorbunova @anitratooma manu modeli vairs neražo :) tiem kas piemēroti mājdzīvniekiem birstes esot jātīra retāk nākamo ņemšu tādu  ',POZ
10714,'bljee sen nēesmu bijusi tik izvilkta :@ paldies @valhalla11 par atklātību :) ',POZ
10715,'@andris_soroka @lastguru_net ja artūrs labi vēlētos varētu mēs ar kādu augstāku personu parunāt (ne francisu - nav tādu galu) :) ',POZ
10716,'@moondoog22 paldies dievam ka pašam sirds dziļumi tika aizskarti :) ',POZ
10717,'rt @biosss: @moondoog22 paldies dievam ka pašam sirds dziļumi tika aizskarti :) ',POZ
10718,'rt @jauniesu_alfa: kristus augšāmcēlies patiesi augšāmcēlies :) priecīgas un svētīgas lieldienas  ',POZ
10719,'vai man liekas vai pēc @ceribaintrigant domām vienīgā normālā persona cerībā ir nauris brūniņš :)) ',POZ
10720,'@kakiitis12 es tapāt :) tas baigi jautri ;) ',POZ
10721,'vislabākais kas var būt cilvēki kas tevi saprot :) ',POZ
10722,'@anitratooma nu un germanwingam pieder vēl vairāk lidmašīnu :) ',POZ
10723,'@monakava mazina :) 2013 gads bet bilde ir laba :) ',POZ
10724,'super jaukas brīvdienas ar @leldeloze pavadītas biežāk tādas :) ',POZ
10725,'rt @silinakatrina: vislabākais kas var būt cilvēki kas tevi saprot :) ',POZ
10726,'perfekta diena ar @roberts_auzins :d :) url ',POZ
10727,'@miss_klava nē bet izdomāt jau var visu ko kāpēc nē :) valsti- grāmatā uz lapas ilustrācijās vēl sazin kur kā vien gribas ja reālāk:) ',POZ
10728,'ar māsiņu runājam par tetovējumiem nais vismaz kaut kas pozitīvs :d :) url ',POZ
10729,'@laacz es protams runāju par gps ātrumu nevis auto rādīto waze nemelo :) ',POZ
10730,'ideāli tad kad braukšu uz ventspili 15 aprilī sola +16 :) ceru ka tā arī būs  ',POZ
10731,'@sims_edgarsims man gan nirvana versija patīk labāk runā ka deividam bovijam arī :) ',POZ
10732,'juuudzos aaraaa tik perfekts laiks es gulju gultaaaa labi ka vismaz ir kas atnaak un padara dienu kaut cik labaaku :) ',POZ
10733,'kārtīgi cāļi zin ka īstais laiks lai šķiltos ir lieldienas :) url ',POZ
10734,'@evka30 @annafoma @ruksane gribēja palielīties cik čakls :) parasti kaķi peles nokrauj pie namdurvīm saimniekam pusdienām :) ',POZ
10735,'@agnese_r vajag iet ārā :) staigāt un izbaudīt  ',POZ
10736,'labi pavadītas brīvdienas :) url ',POZ
10737,'kurš izdomāja ka sapņi nepiepildās - piepildās tikai tam ir jātic un jādara viss iespējamais lai tas piepildītos :) ',POZ
10738,'žēl ka visas šīs 4 brīvdienas nebija tik pat labs laiciņš kā šodien :) ',POZ
10739,'pasūti pa pastiņu un saņem šokolādītes dāvanā :) kādus saldumus tu gribētu saņemt nākamajā akcijā … url ',POZ
10740,'@misszuu pārvācies uz ziepniekkalnu te dabas netrūkst :) ',POZ
10741,'malku saskaldīju uzkāpu trulai naglai :d tagad varu pasēdēt sētā un padzet tēju mierā :) ',POZ
10742,'un ko darīt ja sirdsāķītis vēl nav atrasts bet laika ir atlicis tik maz special valentīdienai:) -&gt; ',POZ
10743,'rt @31lily: otrajās lieldienās devāmies ciemos pie astaiņiem uz @ulubele :) tādi jaukumi :) url ',POZ
10744,'kā pavdiji lieldienas :) — ideāli ar dzervenīti trijotnē :d ;33 @megija2013 url ',POZ
10745,'superīgas lieldienas šodien izbraucām ar kartingiem ir vērts atkārtot :)) #333trase ',POZ
10746,'rt @toms295: ideāli pavadīts laiks ar draugiem :))) ',POZ
10747,'esmu majaas :) paldies @salvis_k un andersoniem par brivdienaam ;)) ',POZ
10748,'pelnīta atpūta :) beidzot ir iestājies miers arī manā pasaulē url ',POZ
10749,'bik pie stures pasedeju kroņauce-naudīte-penkule-tērvete-kroņauce un vel dažas vietas forši bija biežāk tā pabraukāt vajag :) ',POZ
10750,'es arī tā darīju :) ronēns gozējas mellužu pludmalē url  ',POZ
10751,'rt @skrilovs: esmu majaas :) paldies @salvis_k un andersoniem par brivdienaam ;)) ',POZ
10752,'izrādās ka džeisona borna īstais vārds ir deivids vebs un viņš ir tieši vienu nedēļu jaunāks par mani :) #thebourneultimatum ',POZ
10753,'@antikleopatra hmm laikam vēl kāds mans dubultnieks uzradies :) bija randy blythe vēl kāds aktieris un tad pa rīgu klīda kāds līdzinieks ',POZ
10754,'jauns jēdziens starptautiskajās tiesībās - lawfunny cerams ka tā arī būs :) ',POZ
10755,'pati laimīgākā diena manā mūžā pie pašas skatuves gaidu #robbiewilliams pagaidām vēl iesildošā grupa :) url ',POZ
10756,'@devketler @caalisss man vakar bija ģenerālmēģinājums :d būšu gatavs :) ',POZ
10757,'naakamoo pliiiiz — lūdzu jauku lasīšanu :) un ja nu šovakar vairs neielieku jaunu daļiņu tad jauku jums nāk url ',POZ
10758,'izcili precīzs reklāmas izvietojums :) (bez ironijas) url ',POZ
10759,'sākam futbola sezonu ar skaistu uzvaru :)) ',POZ
10760,'vai tevi apmierina tava dzīve :) — daļēji url ',POZ
10761,'hei 2 biļetes uz kustību festivālu jaunpils 2015 laimē @zaniiiiteeee tiekamies ar labu garastāvokli 30 aprīlī :) ',POZ
10762,'@negatiiiva_ nu jā arī skaisti cilvēki ar kuriem parunāt ar kuriem jūties skaisti un tas arī viss tā ir ka es tev saku :) ',POZ
10763,'@ziftele mums pirmajā vajadzēs cik es sapratu :) ',POZ
10764,'@kristinebertuka bet toties laikapstākļi arī atšķīrās par labu lieldienu balvai :) ',POZ
10765,'@vitabalcunaite ir skaisti lūpu kontūra ir labi izcelta bet dabiskais veidojums tev vēl skaistāk piestāv:) ',POZ
10766,'@raitispaitis @kinospektrs man jo mazāk šausmīga jo labāk tāpēc jau par šo baidos:d bet cik noprotu diez gan parodiska šausmene tas labi :) ',POZ
10767,'ļoti laimīgs par pavadīto laiku šajās pāris dienās :p smaidu skatoties bildēs :)) ',POZ
10768,'lieliska kafija lieliska atmosfēra kafijas baudīšanai un sarunām :) … ',POZ
10769,'@123_deisa esmu kruta lol haha yolo hahahahahahahaqha dzintars ir sex ::)) + ',POZ
10770,'dzīve ir lieliska baudam katru mirkli :) ',POZ
10771,'heh rīt @o1vsk pasākums un #8c nenotiek divas matemātikas paldies jums būs vēl laiks pagatavoties pd kuram bija jābūt rīt :) ',POZ
10772,'labriit =) sodien daudz kas jaizdara :) bet nu veiksmi visiem sodienas diena :d + ',POZ
10773,'@marruciic viss jaunais ir labi aizmirsts vecais :) ',POZ
10774,'@janis_veide #hahaha par šo smējos lieldienās vēderu turēdama :) vai tad marihuānu jau legalizēja :d #hahaha ',POZ
10775,'rt @123_deisa: @123_deisa esmu kruta lol haha yolo hahahahahahahaqha dzintars ir sex ::)) + ',POZ
10776,'tik sen nebija bijusi tik liela gandarījuma un atbildības sajūta par izdarīto :) #lec3 #pg ',POZ
10777,'brīvlaiks beidzies atkal jau rīgā bet nenoliegšu ka ienākot rīgas dzīvoklī nepārņem brīnišķīga māju sajūta :)) ',POZ
10778,'rt @alsabra12: @madaramaslova @gklubs o jā zinu kas būs nākamā grāmata ko lasīšu paldies par atklājumu :) ',POZ
10779,'patiik riiti kad apzinies cik viss ir lieliski :) ',POZ
10780,'šo trešdien video kanālā lienīīte:_ ja vēl nēēsi abonējis izdari to tūlīt un tagad :) kad būs 10 abonētāji būs maziņš konkursiņš :) ',POZ
10781,'hei šodien pl 14 05 viesošos @latvijasradio2 parunāsim par skaisto dziesmu mājās :) tā kā neaizmirstam pieslēdzamies un baugam ;) ',POZ
10782,'labrīt jau kādu laiku augšā ar lielisku garastāvokli :) jāsāk taisīt mīļajam brokastis ',POZ
10783,'diena ir patīkam saulīte spīd ☺ beidzot ir patīkama diena:) ',POZ
10784,'pēdējās dienas lai paspētu piedalīties konkursā iesaki savu mīļāko veikaliņu un saņem balvu :) url ',POZ
10785,'yaya garigais ir afigenna superigs i ar paldies kas to uzlabo :)) #respect ',POZ
10786,'@manslmt pieslēgums brīvība vai tiešām brīvība :)) zvani tiek pārtraukti ik pēc 30 minūtēm vai man tikai šī opcija ir pieejama  ',POZ
10787,'čau visiem brīvdienas aiz muguras cerams izšūpojāties un olas ar sāli saēdāties tā ka visam gadam pietiks :) url ',POZ
10788,'paskatā ko man zz uzdavinājam par skaistām acīm :) zz nekļudās :) url ',POZ
10789,'viss mainās par 100% ceru kad tas viss ir uz labu :) ',POZ
10790,'rt @renarszeltins: paldies florbola čempjiem lekrings par jauno nūju būs ar ko getiņā rambāt tagad :) url ',POZ
10791,'es būšu laba vecmāmina man dns līmenī iekodēts visus labi pabarot seši puikas pusdienas pēc futbola :) ir ko turēt  ',POZ
10792,'rīta zvans un interesants piedāvājums no koju draudziņiem :) #piekrist #nepiekrist #tāls_ceļš ',POZ
10793,'@martaribele @bludaimix daigai tak pagalms toties vēl skaistāks skats kā ar slotu un šaufelīti pa zālienu staigā :) ',POZ
10794,'@ljenalace veiksmīgu un foršu braucienu jums :) ',POZ
10795,'uzsūcis no visiem tehnoloģiju brīnumiem sev apkārt :)) url ',POZ
10796,'kā man patīk dienas kad var vienkārši vāļāties pa gultu - gandrīz vai visu dienu :)) ',POZ
10797,'kamēr apskatīšu mīļās mammuces 3 dienu ceļojuma bildes man vajadzēs vismaz kādu nedēļu :) #pensijas_vecuma_prieki ',POZ
10798,'@rasminjaa no 1dienas-4dienai rīgā :)) tad jau ja ir vēlme uzraksti dm parunāsim kko :) ',POZ
10799,'kapec es atrak nevareju saprast ka viss vieglak ir but vnk brivam esmu jauns man vel visa dzive prieksa tagd labak dzivot bez damam :) ',POZ
10800,'šī diena tik gara un nogurdinoša bet tagad pelnīta atpūta :) ',POZ
10801,'@ventspilslv mūs šodien lutina ar burvīgu sauli un lielu vēju :) #pastaiga #galvas_izvēdināšana ',POZ
10802,'aivis mūsu kompasta kaudzē atrada briežvaboli beidzot man bija tas prieks redzēt to realitātē :) ',POZ
10803,'dāvana kas silda un ļoti priecē grāmata ar bērnības garšu piepildīta :) url ',POZ
10804,'vakar teātrī ar @zaiguc pārsmējos :d izrāde bija laba žēl ka nebiju lasījusi grāmatu :) ',POZ
10805,'bijām oldriga uz roķeni limpeni un alu :) paklausījāmies rock n berries paspēlējām biljardu pakustējāmies :) pavazājāmies pa ielām :d ',POZ
10806,'rīt iesākās ar mīļuma mammu taisījām siermaizes :) tad visi paēdām nomazgāju traukus parunājāmies :) tā jaukie :) ',POZ
10807,'komfortabla napoli uzvara pār fiorentinu 3-0 tā arī bez igvaina vārtu guvuma :) ',POZ
10808,'rt @ingenss: rsu nav tikusi ginesa rekorda grāmatā ar vienīgo uzvaru čempionātā izcīna bronzas medaļas :) ',POZ
10809,'@nomoda tie otrie jau vienkārši ir mežsaimnieki kas aizsargā savu biznesu :) ',POZ
10810,'rt @dodieslv: @nomoda tie otrie jau vienkārši ir mežsaimnieki kas aizsargā savu biznesu :) ',POZ
10811,'@dadcafe @zubulis @agneseozolniece kur nu vēl jaukāku ziņu pirmdienas rītam paldies un jauku dienu :) ',POZ
10812,'pirmdienas rīta jautājums :) rt @pieciriti no interesantajām ziņām: kaķis iet uz augšu vai uz leju url ',POZ
10813,'rt @pauninaa: @dadcafe @zubulis @agneseozolniece kur nu vēl jaukāku ziņu pirmdienas rītam paldies un jauku dienu :) ',POZ
10814,'jau 1 maijā iekš palladium mēs leksim lidosim smiesimies utt īsāk :) - dalīsimies ar prieku un… url ',POZ
10815,'labrīt šodien vēlais rīts :) izgulējos un vēl ir laiks pavārtīties :) ',POZ
10816,'rt @renarszeltins: paldies florbola čempjiem lekrings par jauno nūju būs ar ko getiņā rambāt tagad :) url ',POZ
10817,'@raitispaitis @radio7lv paldies pavisam biju aizmirsusi par šo radio tev šķiet bija saraksts ar labiem live koncertiem kuri īpaši labi :) ',POZ
10818,' @nodusgordius piekrītu jums un izskatās ka diena iztapībā jau sāk apsteigt pat pašu nra :) url ',POZ
